Modul_ID|Modul_Name|Scenario_ID|Tester_POV|Test_Description|Expected_Result|Test_Type
3|Buku Besar - Type Perkiraan|SCN-0117|Staff Penagihan|Sebagai Staff Penagihan, saya memfilter tabel Buku Besar - Type Perkiraan menggunakan parameter Tipe PIUTANG.|Sistem hanya menampilkan baris data yang relevan dengan Tipe PIUTANG.|Positive
3|Buku Besar - Type Perkiraan|SCN-0118|Akuntan|Sebagai Akuntan, saya melakukan klik pada Tipe BANK untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Tipe BANK sesuai otorisasi saya.|Positive
3|Buku Besar - Type Perkiraan|SCN-0119|Direktur|Sebagai Direktur, saya memperbarui data Tipe PIUTANG yang sudah ada di modul Buku Besar - Type Perkiraan.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
3|Buku Besar - Type Perkiraan|SCN-0120|Auditor|Sebagai Auditor, saya mencetak Filter Tipe untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Filter Tipe tanpa error dan data tersimpan ke database.|Positive
3|Buku Besar - Type Perkiraan|SCN-0121|Staff Pajak|Sebagai Staff Pajak, saya ingin mengekspor/mencetak dokumen Tipe PIUTANG ke format PDF/CSV.|Sistem mengunduh file Tipe PIUTANG yang dapat dibaca jelas tanpa format yang rusak.|Positive
3|Buku Besar - Type Perkiraan|SCN-0122|Admin IT|Sebagai Admin IT, saya memfilter tabel Buku Besar - Type Perkiraan menggunakan parameter Tipe BANK.|Sistem hanya menampilkan baris data yang relevan dengan Tipe BANK.|Positive
3|Buku Besar - Type Perkiraan|SCN-0123|Kasir|Sebagai Kasir, saya melakukan klik pada Tipe BANK untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Tipe BANK sesuai otorisasi saya.|Positive
3|Buku Besar - Type Perkiraan|SCN-0124|Staff Pembelian|Sebagai Staff Pembelian, saya memperbarui data Tipe KAS yang sudah ada di modul Buku Besar - Type Perkiraan.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
3|Buku Besar - Type Perkiraan|SCN-0125|Akuntan|Sebagai Akuntan, saya menginput Filter Tipe untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Filter Tipe tanpa error dan data tersimpan ke database.|Positive
3|Buku Besar - Type Perkiraan|SCN-0126|Staff Pembelian|Sebagai Staff Pembelian, saya mengosongkan kolom wajib (NULL) pada form Klasifikasi Laporan.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
3|Buku Besar - Type Perkiraan|SCN-0127|Akuntan|Sebagai Akuntan, saya mencoba menghapus Filter Tipe yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
3|Buku Besar - Type Perkiraan|SCN-0128|Kasir|Sebagai Kasir, saya memasukkan angka ekstrem/negatif pada field nominal di Tipe PIUTANG.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
3|Buku Besar - Type Perkiraan|SCN-0129|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Tipe PIUTANG.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
3|Buku Besar - Type Perkiraan|SCN-0130|Staff Pajak|Sebagai Staff Pajak, saya mencoba menyisipkan data duplikat untuk Filter Tipe yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Filter Tipe Sudah Ada".|Negative
3|Buku Besar - Type Perkiraan|SCN-0131|Admin IT|Sebagai Admin IT, saya mengosongkan kolom wajib (NULL) pada form Filter Tipe.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
3|Buku Besar - Type Perkiraan|SCN-0132|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menghapus Klasifikasi Laporan yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
3|Buku Besar - Type Perkiraan|SCN-0133|Akuntan|Sebagai Akuntan, saya memasukkan angka ekstrem/negatif pada field nominal di Tipe KAS.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
3|Buku Besar - Type Perkiraan|SCN-0134|Staff Gudang|Sebagai Staff Gudang dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Tipe KAS.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
3|Buku Besar - Type Perkiraan|SCN-0135|Auditor|Sebagai Auditor, saya mencoba menyisipkan data duplikat untuk Klasifikasi Laporan yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Klasifikasi Laporan Sudah Ada".|Negative
3|Buku Besar - Type Perkiraan|SCN-0136|Auditor|Sebagai Auditor, saya mengosongkan kolom wajib (NULL) pada form Klasifikasi Laporan.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
3|Buku Besar - Type Perkiraan|SCN-0137|Auditor|Sebagai Auditor, saya mencoba menghapus Filter Tipe yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
3|Buku Besar - Type Perkiraan|SCN-0138|Staff Penagihan|Sebagai Staff Penagihan, saya memasukkan angka ekstrem/negatif pada field nominal di Klasifikasi Laporan.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
3|Buku Besar - Type Perkiraan|SCN-0139|Admin IT|Sebagai Admin IT dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Tipe PIUTANG.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
3|Buku Besar - Type Perkiraan|SCN-0140|Manajer Keuangan|Sebagai Manajer Keuangan, saya mencoba menyisipkan data duplikat untuk Klasifikasi Laporan yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Klasifikasi Laporan Sudah Ada".|Negative
3|Buku Besar - Type Perkiraan|SCN-0141|Manajer Keuangan|Sebagai Manajer Keuangan, saya mengosongkan kolom wajib (NULL) pada form Tipe BANK.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
3|Buku Besar - Type Perkiraan|SCN-0142|Staff Pajak|Sebagai Staff Pajak, saya mencoba menghapus Klasifikasi Laporan yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
3|Buku Besar - Type Perkiraan|SCN-0143|Staff Pajak|Sebagai Staff Pajak, saya memasukkan angka ekstrem/negatif pada field nominal di Tipe KAS.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
3|Buku Besar - Type Perkiraan|SCN-0144|Direktur|Sebagai Direktur dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Tipe PIUTANG.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
3|Buku Besar - Type Perkiraan|SCN-0145|Staff Penagihan|Sebagai Staff Penagihan, saya mencoba menyisipkan data duplikat untuk Tipe BANK yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Tipe BANK Sudah Ada".|Negative
3|Buku Besar - Type Perkiraan|SCN-0146|Kasir|Sebagai Kasir, saya mengosongkan kolom wajib (NULL) pada form Klasifikasi Laporan.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
3|Buku Besar - Type Perkiraan|SCN-0147|Staff Gudang|Sebagai Staff Gudang, saya mencoba menghapus Tipe BANK yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
3|Buku Besar - Type Perkiraan|SCN-0148|Akuntan|Sebagai Akuntan, saya memasukkan angka ekstrem/negatif pada field nominal di Tipe BANK.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
3|Buku Besar - Type Perkiraan|SCN-0149|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Klasifikasi Laporan.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
3|Buku Besar - Type Perkiraan|SCN-0150|Akuntan|Sebagai Akuntan, saya mencoba menyisipkan data duplikat untuk Tipe KAS yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Tipe KAS Sudah Ada".|Negative
4|Buku Besar - Departemen|SCN-0151|Staff Pajak|Sebagai Staff Pajak, saya ingin mengekspor/mencetak dokumen Pusat ke format PDF/CSV.|Sistem mengunduh file Pusat yang dapat dibaca jelas tanpa format yang rusak.|Positive
4|Buku Besar - Departemen|SCN-0152|Staff Gudang|Sebagai Staff Gudang, saya memfilter tabel Buku Besar - Departemen menggunakan parameter Pasar Antasari.|Sistem hanya menampilkan baris data yang relevan dengan Pasar Antasari.|Positive
4|Buku Besar - Departemen|SCN-0153|Staff Penagihan|Sebagai Staff Penagihan, saya melakukan klik pada DIV01 untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai DIV01 sesuai otorisasi saya.|Positive
4|Buku Besar - Departemen|SCN-0154|Staff Gudang|Sebagai Staff Gudang, saya memperbarui data Departemen yang sudah ada di modul Buku Besar - Departemen.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
4|Buku Besar - Departemen|SCN-0155|Auditor|Sebagai Auditor, saya mencetak Pasar Antasari untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Pasar Antasari tanpa error dan data tersimpan ke database.|Positive
4|Buku Besar - Departemen|SCN-0156|Kasir|Sebagai Kasir, saya ingin mengekspor/mencetak dokumen Pusat ke format PDF/CSV.|Sistem mengunduh file Pusat yang dapat dibaca jelas tanpa format yang rusak.|Positive
4|Buku Besar - Departemen|SCN-0157|Admin IT|Sebagai Admin IT, saya memfilter tabel Buku Besar - Departemen menggunakan parameter Pasar Antasari.|Sistem hanya menampilkan baris data yang relevan dengan Pasar Antasari.|Positive
4|Buku Besar - Departemen|SCN-0158|Admin IT|Sebagai Admin IT, saya melakukan klik pada Pasar Baru untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Pasar Baru sesuai otorisasi saya.|Positive
4|Buku Besar - Departemen|SCN-0159|Auditor|Sebagai Auditor, saya memperbarui data DIV01 yang sudah ada di modul Buku Besar - Departemen.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
4|Buku Besar - Departemen|SCN-0160|Direktur|Sebagai Direktur, saya melihat Pusat untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Pusat tanpa error dan data tersimpan ke database.|Positive
4|Buku Besar - Departemen|SCN-0161|Admin IT|Sebagai Admin IT, saya ingin mengekspor/mencetak dokumen Pasar Baru ke format PDF/CSV.|Sistem mengunduh file Pasar Baru yang dapat dibaca jelas tanpa format yang rusak.|Positive
4|Buku Besar - Departemen|SCN-0162|Akuntan|Sebagai Akuntan, saya memfilter tabel Buku Besar - Departemen menggunakan parameter Departemen.|Sistem hanya menampilkan baris data yang relevan dengan Departemen.|Positive
4|Buku Besar - Departemen|SCN-0163|Staff Gudang|Sebagai Staff Gudang, saya melakukan klik pada Pasar Baru untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Pasar Baru sesuai otorisasi saya.|Positive
4|Buku Besar - Departemen|SCN-0164|Akuntan|Sebagai Akuntan, saya memperbarui data Pusat yang sudah ada di modul Buku Besar - Departemen.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
4|Buku Besar - Departemen|SCN-0165|Direktur|Sebagai Direktur, saya mengedit DIV01 untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses DIV01 tanpa error dan data tersimpan ke database.|Positive
4|Buku Besar - Departemen|SCN-0166|Auditor|Sebagai Auditor, saya ingin mengekspor/mencetak dokumen Pasar Antasari ke format PDF/CSV.|Sistem mengunduh file Pasar Antasari yang dapat dibaca jelas tanpa format yang rusak.|Positive
4|Buku Besar - Departemen|SCN-0167|Staff Pembelian|Sebagai Staff Pembelian, saya memfilter tabel Buku Besar - Departemen menggunakan parameter Departemen.|Sistem hanya menampilkan baris data yang relevan dengan Departemen.|Positive
4|Buku Besar - Departemen|SCN-0168|Manajer Keuangan|Sebagai Manajer Keuangan, saya melakukan klik pada Pasar Baru untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Pasar Baru sesuai otorisasi saya.|Positive
4|Buku Besar - Departemen|SCN-0169|Staff Gudang|Sebagai Staff Gudang, saya memperbarui data DIV01 yang sudah ada di modul Buku Besar - Departemen.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
4|Buku Besar - Departemen|SCN-0170|Akuntan|Sebagai Akuntan, saya mengekspor Departemen untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Departemen tanpa error dan data tersimpan ke database.|Positive
4|Buku Besar - Departemen|SCN-0171|Staff Penagihan|Sebagai Staff Penagihan, saya ingin mengekspor/mencetak dokumen Pasar Baru ke format PDF/CSV.|Sistem mengunduh file Pasar Baru yang dapat dibaca jelas tanpa format yang rusak.|Positive
4|Buku Besar - Departemen|SCN-0172|Direktur|Sebagai Direktur, saya memfilter tabel Buku Besar - Departemen menggunakan parameter Departemen.|Sistem hanya menampilkan baris data yang relevan dengan Departemen.|Positive
4|Buku Besar - Departemen|SCN-0173|Kasir|Sebagai Kasir, saya melakukan klik pada Pasar Antasari untuk melihat detail rinciannya.|Sistem memunculkan informasi rinci mengenai Pasar Antasari sesuai otorisasi saya.|Positive
4|Buku Besar - Departemen|SCN-0174|Direktur|Sebagai Direktur, saya memperbarui data Departemen yang sudah ada di modul Buku Besar - Departemen.|Data berhasil diperbarui dan histori perubahan tercatat di sistem.|Positive
4|Buku Besar - Departemen|SCN-0175|Staff Penagihan|Sebagai Staff Penagihan, saya mengekspor Pasar Baru untuk memastikan integrasi data berjalan normal.|Sistem berhasil memproses Pasar Baru tanpa error dan data tersimpan ke database.|Positive
4|Buku Besar - Departemen|SCN-0176|Direktur|Sebagai Direktur, saya mengosongkan kolom wajib (NULL) pada form Pasar Antasari.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
4|Buku Besar - Departemen|SCN-0177|Kasir|Sebagai Kasir, saya mencoba menghapus Departemen yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
4|Buku Besar - Departemen|SCN-0178|Direktur|Sebagai Direktur, saya memasukkan angka ekstrem/negatif pada field nominal di Pusat.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
4|Buku Besar - Departemen|SCN-0179|Staff Pajak|Sebagai Staff Pajak dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Pasar Antasari.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
4|Buku Besar - Departemen|SCN-0180|Staff Pembelian|Sebagai Staff Pembelian, saya mencoba menyisipkan data duplikat untuk DIV01 yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data DIV01 Sudah Ada".|Negative
4|Buku Besar - Departemen|SCN-0181|Staff Penagihan|Sebagai Staff Penagihan, saya mengosongkan kolom wajib (NULL) pada form Pasar Baru.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
4|Buku Besar - Departemen|SCN-0182|Staff Penagihan|Sebagai Staff Penagihan, saya mencoba menghapus Pasar Antasari yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
4|Buku Besar - Departemen|SCN-0183|Manajer Keuangan|Sebagai Manajer Keuangan, saya memasukkan angka ekstrem/negatif pada field nominal di Departemen.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
4|Buku Besar - Departemen|SCN-0184|Staff Pajak|Sebagai Staff Pajak dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Departemen.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
4|Buku Besar - Departemen|SCN-0185|Akuntan|Sebagai Akuntan, saya mencoba menyisipkan data duplikat untuk Pusat yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Pusat Sudah Ada".|Negative
4|Buku Besar - Departemen|SCN-0186|Staff Gudang|Sebagai Staff Gudang, saya mengosongkan kolom wajib (NULL) pada form Pasar Antasari.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
4|Buku Besar - Departemen|SCN-0187|Kasir|Sebagai Kasir, saya mencoba menghapus Departemen yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
4|Buku Besar - Departemen|SCN-0188|Auditor|Sebagai Auditor, saya memasukkan angka ekstrem/negatif pada field nominal di DIV01.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
4|Buku Besar - Departemen|SCN-0189|Staff Penagihan|Sebagai Staff Penagihan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Pasar Antasari.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
4|Buku Besar - Departemen|SCN-0190|Akuntan|Sebagai Akuntan, saya mencoba menyisipkan data duplikat untuk Pusat yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Pusat Sudah Ada".|Negative
4|Buku Besar - Departemen|SCN-0191|Admin IT|Sebagai Admin IT, saya mengosongkan kolom wajib (NULL) pada form Pasar Baru.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
4|Buku Besar - Departemen|SCN-0192|Auditor|Sebagai Auditor, saya mencoba menghapus Pusat yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
4|Buku Besar - Departemen|SCN-0193|Staff Gudang|Sebagai Staff Gudang, saya memasukkan angka ekstrem/negatif pada field nominal di Departemen.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
4|Buku Besar - Departemen|SCN-0194|Staff Pajak|Sebagai Staff Pajak dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Pasar Antasari.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
4|Buku Besar - Departemen|SCN-0195|Direktur|Sebagai Direktur, saya mencoba menyisipkan data duplikat untuk Pasar Baru yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Pasar Baru Sudah Ada".|Negative
4|Buku Besar - Departemen|SCN-0196|Direktur|Sebagai Direktur, saya mengosongkan kolom wajib (NULL) pada form Pasar Baru.|Sistem MENCEGAH penyimpanan dan menyorot kolom wajib tersebut dengan warna merah.|Negative
4|Buku Besar - Departemen|SCN-0197|Direktur|Sebagai Direktur, saya mencoba menghapus Pasar Antasari yang sudah memiliki riwayat transaksi/jurnal.|Sistem MENOLAK penghapusan untuk menjaga integritas data relasional.|Negative
4|Buku Besar - Departemen|SCN-0198|Auditor|Sebagai Auditor, saya memasukkan angka ekstrem/negatif pada field nominal di Pasar Antasari.|Sistem MEMBLOKIR angka tidak masuk akal tersebut dengan validasi batas limit.|Negative
4|Buku Besar - Departemen|SCN-0199|Akuntan|Sebagai Akuntan dengan hak akses terbatas, saya mencoba memaksa masuk ke menu setting Pusat.|Sistem me-redirect saya ke halaman peringatan "Access Denied".|Negative
4|Buku Besar - Departemen|SCN-0200|Akuntan|Sebagai Akuntan, saya mencoba menyisipkan data duplikat untuk Pasar Baru yang sudah ada.|Sistem MENOLAK operasi dan memunculkan peringatan "Data Pasar Baru Sudah Ada".|Negative
